reg;jour;P_f;P_h;P;T_f;T_h;T;cl_age90
03;2020-05-29;0;0;0;1;1;2;29
03;2020-05-29;1;1;2;3;2;5;39
03;2020-05-29;0;0;0;0;0;0;49
03;2020-05-29;0;0;0;6;0;6;59
03;2020-05-29;1;1;2;1;1;2;69
03;2020-05-29;0;0;0;2;2;4;79
03;2020-05-29;0;0;0;1;1;2;89
03;2020-05-29;0;0;0;0;0;0;90
03;2020-05-29;2;2;4;17;8;25;0
04;2020-05-29;0;0;0;3;6;9;09
04;2020-05-29;0;0;0;20;17;37;19
04;2020-05-29;1;0;1;77;49;126;29
04;2020-05-29;0;0;0;94;44;138;39
04;2020-05-29;0;0;0;58;34;92;49
04;2020-05-29;0;0;0;45;55;101;59
04;2020-05-29;0;0;0;26;45;71;69
04;2020-05-29;0;0;0;21;25;46;79
04;2020-05-29;0;0;0;14;10;24;89
04;2020-05-29;0;0;0;5;2;7;90
04;2020-05-29;1;0;1;363;287;651;0
05;2020-05-29;0;0;0;0;0;0;09
05;2020-05-29;0;0;0;0;0;0;19
05;2020-05-29;0;0;0;0;0;0;29
05;2020-05-29;0;0;0;0;0;0;39
05;2020-05-29;0;0;0;0;0;0;49
05;2020-05-29;0;0;0;0;0;0;59
05;2020-05-29;0;0;0;0;0;0;69
05;2020-05-29;0;0;0;0;0;0;79
05;2020-05-29;0;0;0;0;0;0;89
05;2020-05-29;0;0;0;0;0;0;90
05;2020-05-29;0;0;0;0;0;0;0
06;2020-05-29;0;0;0;2;2;5;09
06;2020-05-29;0;0;0;3;1;4;19
06;2020-05-29;5;3;8;26;14;40;29
06;2020-05-29;3;1;4;13;12;25;39
06;2020-05-29;4;3;7;20;11;31;49
06;2020-05-29;5;3;8;11;6;17;59
06;2020-05-29;0;0;0;2;3;5;69
06;2020-05-29;0;1;1;1;3;4;79
06;2020-05-29;0;0;0;0;0;0;89
06;2020-05-29;0;0;0;0;0;0;90
06;2020-05-29;17;12;29;79;53;133;0
07;2020-05-29;0;0;0;0;0;0;09
07;2020-05-29;0;0;0;2;1;3;19
07;2020-05-29;0;0;0;3;0;3;29
07;2020-05-29;0;0;0;1;0;1;39
07;2020-05-29;0;0;0;4;3;7;49
07;2020-05-29;0;0;0;1;1;2;59
07;2020-05-29;0;0;0;1;1;2;69
07;2020-05-29;0;0;0;2;0;2;79
07;2020-05-29;0;0;0;1;0;1;89
07;2020-05-29;0;0;0;0;0;0;90
07;2020-05-29;0;0;0;15;6;21;0
08;2020-05-29;0;0;0;0;0;0;09
08;2020-05-29;0;0;0;0;0;0;19
08;2020-05-29;0;0;0;0;1;1;29
08;2020-05-29;0;0;0;0;0;0;39
08;2020-05-29;0;0;0;0;0;0;49
08;2020-05-29;0;1;1;2;3;5;59
08;2020-05-29;0;0;0;1;2;3;69
08;2020-05-29;0;0;0;0;0;0;79
08;2020-05-29;0;0;0;0;0;0;89
08;2020-05-29;0;0;0;0;0;0;90
08;2020-05-29;0;1;1;3;6;9;0
11;2020-05-29;2;4;11;253;276;538;09
11;2020-05-29;3;8;11;285;277;568;19
11;2020-05-29;10;11;21;693;524;1223;29
11;2020-05-29;15;6;21;859;640;1500;39
11;2020-05-29;10;13;23;802;580;1390;49
11;2020-05-29;13;4;17;780;600;1385;59
11;2020-05-29;10;11;21;603;510;1115;69
11;2020-05-29;5;6;11;480;413;893;79
11;2020-05-29;14;6;20;358;257;616;89
11;2020-05-29;12;1;13;227;60;288;90
11;2020-05-29;94;70;169;5346;4151;9539;0
24;2020-05-29;0;0;0;24;40;66;09
24;2020-05-29;1;0;1;56;46;102;19
24;2020-05-29;2;3;5;90;93;183;29
24;2020-05-29;2;1;3;112;60;172;39
24;2020-05-29;2;4;6;110;89;199;49
24;2020-05-29;1;1;2;134;88;223;59
24;2020-05-29;2;2;4;103;93;196;69
24;2020-05-29;1;1;2;104;103;207;79
24;2020-05-29;2;0;2;93;73;166;89
24;2020-05-29;2;1;3;39;18;57;90
24;2020-05-29;15;13;28;865;703;1571;0
27;2020-05-29;0;0;0;33;50;83;09
27;2020-05-29;0;0;0;62;31;93;19
27;2020-05-29;0;2;2;108;65;173;29
27;2020-05-29;0;0;0;143;69;212;39
27;2020-05-29;0;1;1;170;101;271;49
27;2020-05-29;1;0;1;150;95;245;59
27;2020-05-29;1;0;1;130;113;243;69
27;2020-05-29;0;1;1;119;104;223;79
27;2020-05-29;2;0;2;134;86;220;89
27;2020-05-29;0;0;0;56;21;77;90
27;2020-05-29;4;4;9;1105;735;1841;0
28;2020-05-29;0;1;1;51;54;106;09
28;2020-05-29;0;1;1;43;63;106;19
28;2020-05-29;0;1;1;85;69;155;29
28;2020-05-29;0;1;1;86;63;149;39
28;2020-05-29;0;0;0;91;87;178;49
28;2020-05-29;3;0;3;103;78;181;59
28;2020-05-29;0;0;0;107;103;210;69
28;2020-05-29;1;0;1;78;114;192;79
28;2020-05-29;0;2;2;94;64;158;89
28;2020-05-29;0;0;0;41;17;58;90
28;2020-05-29;4;6;10;779;712;1493;0
32;2020-05-29;5;2;7;127;129;257;09
32;2020-05-29;3;11;14;144;143;287;19
32;2020-05-29;4;3;8;342;248;594;29
32;2020-05-29;8;3;11;394;257;651;39
32;2020-05-29;4;1;5;373;272;645;49
32;2020-05-29;4;1;5;334;292;627;59
32;2020-05-29;4;5;9;281;298;579;69
32;2020-05-29;4;6;10;201;247;448;79
32;2020-05-29;3;3;6;169;128;297;89
32;2020-05-29;8;2;10;115;26;141;90
32;2020-05-29;47;37;85;2480;2040;4526;0
44;2020-05-29;3;1;4;79;96;176;09
44;2020-05-29;1;0;1;143;148;292;19
44;2020-05-29;7;8;15;296;249;546;29
44;2020-05-29;2;3;5;361;253;614;39
44;2020-05-29;3;7;10;338;252;590;49
44;2020-05-29;8;4;13;413;309;723;59
44;2020-05-29;4;1;5;312;267;580;69
44;2020-05-29;6;5;11;237;297;535;79
44;2020-05-29;3;5;8;271;179;452;89
44;2020-05-29;5;2;7;138;35;173;90
44;2020-05-29;42;36;79;2588;2085;4682;0
52;2020-05-29;0;2;2;68;98;172;09
52;2020-05-29;2;3;5;71;80;159;19
52;2020-05-29;3;3;6;152;121;277;29
52;2020-05-29;2;5;7;180;122;311;39
52;2020-05-29;3;3;6;201;122;337;49
52;2020-05-29;5;1;6;190;104;299;59
52;2020-05-29;0;1;1;103;105;214;69
52;2020-05-29;3;1;4;107;110;218;79
52;2020-05-29;0;1;1;210;124;335;89
52;2020-05-29;1;2;3;188;55;245;90
52;2020-05-29;19;22;41;1470;1041;2567;0
53;2020-05-29;0;0;0;53;55;112;09
53;2020-05-29;1;1;2;52;50;104;19
53;2020-05-29;0;0;0;61;99;160;29
53;2020-05-29;1;0;1;64;79;143;39
53;2020-05-29;0;0;0;78;58;136;49
53;2020-05-29;1;0;1;74;75;149;59
53;2020-05-29;0;0;0;56;53;109;69
53;2020-05-29;0;0;0;57;43;100;79
53;2020-05-29;0;1;1;70;49;119;89
53;2020-05-29;1;0;1;35;12;47;90
53;2020-05-29;4;2;6;600;573;1179;0
75;2020-05-29;0;1;1;104;119;225;09
75;2020-05-29;0;1;1;106;143;251;19
75;2020-05-29;2;1;3;216;212;428;29
75;2020-05-29;1;0;1;254;202;460;39
75;2020-05-29;0;0;0;345;220;566;49
75;2020-05-29;1;0;1;363;239;603;59
75;2020-05-29;1;0;1;182;160;342;69
75;2020-05-29;0;1;1;117;123;240;79
75;2020-05-29;3;1;4;120;85;206;89
75;2020-05-29;0;1;1;64;23;87;90
75;2020-05-29;8;6;14;1871;1526;3408;0
76;2020-05-29;0;0;0;96;115;217;09
76;2020-05-29;1;0;1;121;138;261;19
76;2020-05-29;2;1;3;252;203;457;29
76;2020-05-29;2;3;5;303;191;494;39
76;2020-05-29;2;0;2;319;200;519;49
76;2020-05-29;4;4;8;325;240;567;59
76;2020-05-29;1;1;2;266;273;540;69
76;2020-05-29;0;0;0;253;285;539;79
76;2020-05-29;4;0;4;231;170;401;89
76;2020-05-29;1;1;2;150;49;199;90
76;2020-05-29;17;10;27;2317;1865;4196;0
84;2020-05-29;0;0;0;149;176;326;09
84;2020-05-29;1;1;2;178;161;339;19
84;2020-05-29;3;0;3;324;233;558;29
84;2020-05-29;1;1;2;347;244;592;39
84;2020-05-29;2;2;4;304;225;529;49
84;2020-05-29;3;4;7;367;237;605;59
84;2020-05-29;2;0;2;240;256;496;69
84;2020-05-29;3;0;4;224;222;447;79
84;2020-05-29;2;3;5;229;143;372;89
84;2020-05-29;4;0;4;132;39;171;90
84;2020-05-29;21;11;51;2494;1937;4456;0
93;2020-05-29;0;0;0;89;110;209;09
93;2020-05-29;1;0;1;121;134;276;19
93;2020-05-29;1;0;1;286;207;522;29
93;2020-05-29;1;0;1;300;254;589;39
93;2020-05-29;0;1;1;301;237;581;49
93;2020-05-29;1;0;2;357;286;695;59
93;2020-05-29;2;1;3;300;292;637;69
93;2020-05-29;0;2;2;303;280;635;79
93;2020-05-29;3;0;3;231;167;429;89
93;2020-05-29;2;2;4;169;57;232;90
93;2020-05-29;11;6;18;2457;2024;4805;0
94;2020-05-29;0;0;0;0;1;1;09
94;2020-05-29;0;0;0;4;6;10;19
94;2020-05-29;0;0;0;5;13;18;29
94;2020-05-29;0;0;0;18;21;39;39
94;2020-05-29;0;0;0;10;20;30;49
94;2020-05-29;0;0;0;19;20;39;59
94;2020-05-29;0;0;0;15;16;31;69
94;2020-05-29;0;0;0;23;19;42;79
94;2020-05-29;0;1;1;11;9;20;89
94;2020-05-29;0;0;0;7;5;12;90
94;2020-05-29;0;1;1;112;130;242;0
01;2020-05-30;0;0;0;0;0;0;09
01;2020-05-30;0;0;0;0;0;0;19
01;2020-05-30;0;0;0;4;1;5;29
01;2020-05-30;0;0;0;2;1;3;39
01;2020-05-30;0;0;0;2;0;2;49
01;2020-05-30;0;0;0;1;0;1;59
01;2020-05-30;0;0;0;0;0;0;69
01;2020-05-30;0;0;0;0;1;1;79
01;2020-05-30;0;0;0;0;0;0;89
01;2020-05-30;0;0;0;0;0;0;90
01;2020-05-30;0;0;0;9;3;12;0
02;2020-05-30;0;0;0;0;1;1;09
02;2020-05-30;0;0;0;1;1;2;19
02;2020-05-30;0;0;0;1;1;2;29
02;2020-05-30;0;0;0;0;0;0;39
02;2020-05-30;0;0;0;0;0;0;49
02;2020-05-30;0;0;0;2;1;3;59
02;2020-05-30;0;0;0;1;1;2;69
02;2020-05-30;0;0;0;1;1;2;79
02;2020-05-30;0;0;0;0;0;0;89
02;2020-05-30;0;0;0;0;0;0;90
02;2020-05-30;0;0;0;6;6;12;0
03;2020-05-30;0;0;0;1;0;1;09
03;2020-05-30;0;0;0;1;0;2;19
03;2020-05-30;0;2;2;4;6;10;29
03;2020-05-30;0;2;2;3;4;7;39
03;2020-05-30;0;1;1;3;3;6;49
03;2020-05-30;0;0;0;1;1;2;59
03;2020-05-30;0;0;0;0;0;0;69
03;2020-05-30;0;0;0;0;0;0;79
03;2020-05-30;0;0;0;0;0;0;89
03;2020-05-30;0;0;0;0;0;0;90
03;2020-05-30;0;5;5;13;14;28;0
04;2020-05-30;0;0;0;3;5;8;09
04;2020-05-30;0;0;0;9;6;15;19
04;2020-05-30;0;0;0;23;7;30;29
04;2020-05-30;0;0;0;39;12;51;39
04;2020-05-30;0;1;1;26;13;39;49
04;2020-05-30;0;0;0;27;14;41;59
04;2020-05-30;0;0;0;22;19;41;69
04;2020-05-30;0;0;0;7;16;23;79
04;2020-05-30;0;0;0;3;5;8;89
04;2020-05-30;0;0;0;1;1;2;90
04;2020-05-30;0;1;1;160;98;258;0
05;2020-05-30;0;0;0;0;0;0;09
05;2020-05-30;0;0;0;0;0;0;19
05;2020-05-30;0;0;0;0;0;0;29
05;2020-05-30;0;0;0;0;0;0;39
05;2020-05-30;0;0;0;0;0;0;49
05;2020-05-30;0;0;0;0;0;0;59
05;2020-05-30;0;0;0;0;0;0;69
05;2020-05-30;0;0;0;0;0;0;79
05;2020-05-30;0;0;0;0;0;0;89
05;2020-05-30;0;0;0;0;0;0;90
05;2020-05-30;0;0;0;0;0;0;0
06;2020-05-30;0;0;0;5;2;7;09
06;2020-05-30;0;13;13;4;31;35;19
06;2020-05-30;3;46;49;12;86;98;29
06;2020-05-30;5;16;21;14;30;44;39
06;2020-05-30;1;6;7;6;10;16;49
06;2020-05-30;3;3;6;5;8;13;59
06;2020-05-30;0;0;0;1;0;1;69
06;2020-05-30;0;0;0;0;2;2;79
06;2020-05-30;0;0;0;0;0;0;89
06;2020-05-30;0;0;0;0;0;0;90
06;2020-05-30;12;84;96;47;169;216;0
07;2020-05-30;0;0;0;0;0;0;09
07;2020-05-30;0;0;0;0;0;0;19
07;2020-05-30;0;0;0;0;0;0;29
07;2020-05-30;0;0;0;0;0;0;39
07;2020-05-30;0;0;0;0;0;0;49
07;2020-05-30;0;0;0;0;0;0;59
07;2020-05-30;0;0;0;0;0;0;69
07;2020-05-30;0;0;0;1;0;1;79
07;2020-05-30;0;0;0;0;0;0;89
07;2020-05-30;0;0;0;0;0;0;90
07;2020-05-30;0;0;0;1;0;1;0
08;2020-05-30;0;0;0;0;0;0;09
08;2020-05-30;0;0;0;0;0;0;19
08;2020-05-30;0;0;0;2;0;2;29
08;2020-05-30;0;0;0;0;0;0;39
08;2020-05-30;0;0;0;0;0;0;49
08;2020-05-30;0;0;0;1;0;1;59
08;2020-05-30;0;0;0;1;0;1;69
08;2020-05-30;0;0;0;0;1;1;79
08;2020-05-30;0;0;0;0;1;1;89
08;2020-05-30;0;0;0;0;0;0;90
08;2020-05-30;0;0;0;4;2;6;0
11;2020-05-30;1;0;1;78;118;199;09
11;2020-05-30;0;1;1;92;77;170;19
11;2020-05-30;5;2;7;205;143;348;29
11;2020-05-30;4;1;5;280;184;465;39
11;2020-05-30;5;6;11;192;150;343;49
11;2020-05-30;6;3;9;217;150;367;59
11;2020-05-30;4;4;8;152;180;332;69
11;2020-05-30;3;4;7;134;149;285;79
11;2020-05-30;8;4;12;149;112;263;89
11;2020-05-30;7;0;7;67;38;105;90
11;2020-05-30;43;25;68;1568;1301;2879;0
24;2020-05-30;0;0;0;14;22;36;09
24;2020-05-30;0;0;0;13;27;40;19
24;2020-05-30;0;0;0;49;35;85;29
24;2020-05-30;1;0;1;48;30;78;39
24;2020-05-30;0;1;1;38;31;69;49
24;2020-05-30;0;0;0;54;40;94;59
24;2020-05-30;1;0;1;41;45;86;69
24;2020-05-30;1;0;1;30;51;81;79
24;2020-05-30;1;0;1;51;33;84;89
24;2020-05-30;0;0;0;23;13;36;90
24;2020-05-30;4;1;5;361;327;689;0
27;2020-05-30;1;1;2;23;32;55;09
27;2020-05-30;0;0;0;24;24;48;19
27;2020-05-30;0;0;0;49;37;86;29
27;2020-05-30;0;1;1;69;40;109;39
27;2020-05-30;0;0;0;53;34;87;49
27;2020-05-30;0;1;1;56;45;101;59
27;2020-05-30;1;0;1;60;59;119;69
27;2020-05-30;0;3;3;56;61;117;79
27;2020-05-30;1;0;1;51;55;106;89
27;2020-05-30;3;0;3;36;11;47;90
27;2020-05-30;6;6;12;478;398;876;0
28;2020-05-30;0;0;0;18;32;50;09
28;2020-05-30;0;0;0;27;23;50;19
28;2020-05-30;0;0;0;59;47;106;29
28;2020-05-30;0;0;0;59;30;89;39
28;2020-05-30;1;0;1;55;45;100;49
28;2020-05-30;0;0;0;64;54;118;59
28;2020-05-30;1;0;1;60;55;115;69
28;2020-05-30;0;0;0;67;63;130;79
28;2020-05-30;0;0;0;75;49;125;89
28;2020-05-30;0;0;0;44;15;59;90
28;2020-05-30;2;0;2;528;413;942;0
32;2020-05-30;3;1;4;64;75;139;09
32;2020-05-30;1;1;2;46;51;97;19
32;2020-05-30;6;1;7;112;78;190;29
32;2020-05-30;2;3;5;170;114;284;39
32;2020-05-30;4;2;6;155;93;248;49
32;2020-05-30;3;2;5;146;111;257;59
32;2020-05-30;1;1;2;86;111;197;69
32;2020-05-30;1;1;2;84;100;184;79
32;2020-05-30;2;0;2;92;44;136;89
32;2020-05-30;2;0;2;44;17;61;90
32;2020-05-30;25;12;37;999;794;1793;0
44;2020-05-30;0;1;1;48;49;99;09
44;2020-05-30;1;1;2;62;54;116;19
44;2020-05-30;0;1;1;106;84;190;29
44;2020-05-30;4;2;6;130;100;231;39
44;2020-05-30;0;1;1;138;109;247;49
44;2020-05-30;1;0;1;157;138;295;59
44;2020-05-30;0;1;1;137;145;282;69
44;2020-05-30;1;3;4;106;130;236;79
44;2020-05-30;3;1;4;118;91;209;89
44;2020-05-30;1;1;2;58;21;79;90
44;2020-05-30;11;12;23;1060;921;1984;0
52;2020-05-30;1;0;1;63;66;143;09
52;2020-05-30;1;2;3;52;59;117;19
52;2020-05-30;2;2;4;101;71;175;29
52;2020-05-30;1;2;3;114;71;190;39
52;2020-05-30;3;3;6;99;66;167;49
52;2020-05-30;1;1;2;101;52;155;59
52;2020-05-30;1;0;1;57;61;119;69
52;2020-05-30;0;0;0;39;51;90;79
52;2020-05-30;0;2;2;56;39;99;89
52;2020-05-30;0;1;1;44;9;54;90
52;2020-05-30;10;13;23;727;545;1310;0
53;2020-05-30;0;0;0;31;35;67;09
53;2020-05-30;0;0;0;22;32;56;19
53;2020-05-30;0;2;2;40;48;88;29
53;2020-05-30;1;1;2;35;44;79;39
53;2020-05-30;0;0;0;39;43;82;49
53;2020-05-30;0;1;1;52;49;101;59
53;2020-05-30;0;0;0;28;33;61;69
53;2020-05-30;0;0;0;34;34;68;79
53;2020-05-30;0;0;0;42;32;74;89
53;2020-05-30;2;0;2;23;7;30;90
53;2020-05-30;3;4;7;346;357;706;0
75;2020-05-30;1;1;2;58;70;129;09
75;2020-05-30;0;0;0;80;69;149;19
75;2020-05-30;2;0;2;91;76;167;29
75;2020-05-30;0;3;3;84;74;159;39
75;2020-05-30;0;2;2;91;81;172;49
75;2020-05-30;0;2;2;100;99;199;59
75;2020-05-30;0;0;0;74;68;143;69
75;2020-05-30;0;1;1;67;68;135;79
75;2020-05-30;0;0;0;52;45;97;89
75;2020-05-30;2;0;2;35;13;48;90
75;2020-05-30;5;9;14;732;663;1398;0
76;2020-05-30;0;0;0;34;43;82;09
76;2020-05-30;1;0;1;44;44;91;19
76;2020-05-30;0;0;0;93;52;148;29
76;2020-05-30;1;2;3;100;65;166;39
76;2020-05-30;1;2;3;92;56;150;49
76;2020-05-30;0;0;0;99;105;204;59
76;2020-05-30;1;1;2;88;118;207;69
76;2020-05-30;1;0;1;91;131;223;79
76;2020-05-30;0;0;0;62;69;131;89
76;2020-05-30;0;1;1;36;29;66;90
76;2020-05-30;5;6;11;739;712;1468;0
84;2020-05-30;0;1;1;65;104;169;09
84;2020-05-30;2;1;3;71;83;154;19
84;2020-05-30;2;0;2;145;102;247;29
84;2020-05-30;1;1;2;154;96;250;39
84;2020-05-30;2;1;3;169;136;305;49
84;2020-05-30;2;2;4;175;121;296;59
84;2020-05-30;0;1;1;122;135;257;69
84;2020-05-30;2;0;2;124;137;262;79
84;2020-05-30;3;0;3;101;92;193;89
84;2020-05-30;1;0;1;49;22;71;90
84;2020-05-30;15;7;22;1175;1028;2204;0
93;2020-05-30;0;0;0;41;51;94;09
93;2020-05-30;0;0;0;49;46;100;19
93;2020-05-30;1;0;1;102;79;185;29
93;2020-05-30;0;0;0;91;102;195;39
93;2020-05-30;1;2;4;118;124;248;49
93;2020-05-30;2;0;2;127;111;243;59
93;2020-05-30;2;2;4;138;129;271;69
93;2020-05-30;0;0;0;121;124;250;79
93;2020-05-30;0;0;0;90;66;161;89
93;2020-05-30;0;0;0;45;13;60;90
93;2020-05-30;6;4;11;922;845;1807;0
94;2020-05-30;0;0;0;0;2;2;09
94;2020-05-30;0;0;0;2;0;2;19
94;2020-05-30;0;0;0;8;12;20;29
94;2020-05-30;0;0;0;6;5;11;39
94;2020-05-30;0;0;0;11;9;20;49
94;2020-05-30;0;0;0;8;8;16;59
94;2020-05-30;0;0;0;13;13;26;69
94;2020-05-30;0;0;0;11;13;24;79
94;2020-05-30;0;0;0;9;2;11;89
94;2020-05-30;0;0;0;2;1;3;90
94;2020-05-30;0;0;0;70;65;135;0
01;2020-05-31;0;0;0;0;0;0;09
01;2020-05-31;0;0;0;0;0;0;19
01;2020-05-31;0;0;0;0;0;0;29
01;2020-05-31;0;0;0;1;0;1;39
01;2020-05-31;0;0;0;0;1;1;49
01;2020-05-31;0;0;0;1;2;3;59
01;2020-05-31;0;0;0;0;0;0;69
01;2020-05-31;0;0;0;0;0;0;79
01;2020-05-31;0;0;0;1;1;2;89
01;2020-05-31;0;0;0;1;0;1;90
01;2020-05-31;0;0;0;4;4;8;0
02;2020-05-31;0;0;0;0;0;0;09
02;2020-05-31;0;0;0;1;0;1;19
02;2020-05-31;0;0;0;0;0;0;29
02;2020-05-31;0;0;0;0;0;0;39
02;2020-05-31;0;0;0;1;0;1;49
02;2020-05-31;0;0;0;0;0;0;59
02;2020-05-31;0;0;0;0;0;0;69
02;2020-05-31;0;0;0;0;0;0;79
02;2020-05-31;0;0;0;0;0;0;89
02;2020-05-31;0;0;0;0;0;0;90
02;2020-05-31;0;0;0;2;0;2;0
03;2020-05-31;0;0;0;1;0;1;09
03;2020-05-31;3;2;5;3;3;6;19
03;2020-05-31;1;2;3;1;2;3;29
03;2020-05-31;1;3;4;2;3;6;39
03;2020-05-31;1;1;2;2;1;3;49
03;2020-05-31;2;0;3;3;0;4;59
03;2020-05-31;0;0;0;0;1;1;69
03;2020-05-31;0;0;0;0;0;0;79
03;2020-05-31;0;0;0;0;0;0;89
03;2020-05-31;0;1;1;0;1;1;90
03;2020-05-31;8;9;18;12;11;25;0
04;2020-05-31;0;0;0;2;7;9;09
04;2020-05-31;1;0;1;17;13;30;19
04;2020-05-31;1;1;2;31;31;62;29
04;2020-05-31;0;0;0;16;14;30;39
04;2020-05-31;0;0;0;12;20;32;49
04;2020-05-31;0;0;0;12;14;26;59
04;2020-05-31;0;0;0;14;14;28;69
04;2020-05-31;0;0;0;8;4;12;79
04;2020-05-31;0;0;0;8;2;10;89
04;2020-05-31;0;0;0;1;0;1;90
04;2020-05-31;2;1;3;121;119;240;0
05;2020-05-31;0;0;0;0;0;0;09
05;2020-05-31;0;0;0;0;0;0;19
05;2020-05-31;0;0;0;0;0;0;29
05;2020-05-31;0;0;0;0;0;0;39
05;2020-05-31;0;0;0;0;0;0;49
05;2020-05-31;0;0;0;0;0;0;59
05;2020-05-31;0;0;0;0;0;0;69
05;2020-05-31;0;0;0;0;0;0;79
05;2020-05-31;0;0;0;0;0;0;89
05;2020-05-31;0;0;0;0;0;0;90
05;2020-05-31;0;0;0;0;0;0;0
06;2020-05-31;1;0;1;5;4;9;09
06;2020-05-31;1;12;13;1;28;29;19
06;2020-05-31;2;26;28;6;42;48;29
06;2020-05-31;2;7;9;5;24;29;39
06;2020-05-31;1;4;5;4;12;16;49
06;2020-05-31;1;3;4;2;9;11;59
06;2020-05-31;1;0;1;2;0;2;69
06;2020-05-31;0;1;1;1;1;2;79
06;2020-05-31;0;0;0;0;0;0;89
06;2020-05-31;0;0;0;0;0;0;90
06;2020-05-31;9;53;62;26;120;146;0
07;2020-05-31;0;0;0;0;0;0;09
07;2020-05-31;0;0;0;0;0;0;19
07;2020-05-31;0;0;0;0;0;0;29
07;2020-05-31;0;0;0;0;0;0;39
07;2020-05-31;0;0;0;0;0;0;49
07;2020-05-31;0;0;0;0;0;0;59
07;2020-05-31;0;0;0;0;0;0;69
07;2020-05-31;0;0;0;0;0;0;79
07;2020-05-31;0;0;0;0;0;0;89
07;2020-05-31;0;0;0;0;0;0;90
07;2020-05-31;0;0;0;0;0;0;0
08;2020-05-31;0;0;0;0;0;0;09
08;2020-05-31;0;0;0;0;0;0;19
08;2020-05-31;0;0;0;0;0;0;29
08;2020-05-31;0;0;0;0;0;0;39
08;2020-05-31;0;0;0;0;0;0;49
08;2020-05-31;0;0;0;0;0;0;59
08;2020-05-31;0;0;0;0;0;0;69
08;2020-05-31;0;0;0;0;0;0;79
08;2020-05-31;0;0;0;0;0;0;89
08;2020-05-31;0;0;0;0;0;0;90
08;2020-05-31;0;0;0;0;0;0;0
11;2020-05-31;1;0;1;64;81;146;09
11;2020-05-31;1;1;2;46;79;126;19
11;2020-05-31;3;0;3;94;73;168;29
11;2020-05-31;2;2;4;118;73;191;39
11;2020-05-31;2;1;3;77;74;151;49
11;2020-05-31;1;0;1;79;85;164;59
11;2020-05-31;4;4;8;73;99;172;69
11;2020-05-31;1;2;3;77;65;143;79
11;2020-05-31;1;3;4;106;78;184;89
11;2020-05-31;0;0;0;59;17;77;90
11;2020-05-31;16;13;29;793;724;1522;0
24;2020-05-31;0;0;0;7;11;18;09
24;2020-05-31;0;1;1;9;7;16;19
24;2020-05-31;0;0;0;13;9;22;29
24;2020-05-31;1;1;2;15;17;32;39
24;2020-05-31;0;0;0;6;13;19;49
24;2020-05-31;0;1;1;12;11;23;59
24;2020-05-31;1;0;1;17;26;43;69
24;2020-05-31;0;0;0;12;9;21;79
24;2020-05-31;0;0;0;21;24;45;89
24;2020-05-31;1;0;1;8;9;17;90
24;2020-05-31;3;3;6;120;136;256;0
27;2020-05-31;0;0;0;7;9;16;09
27;2020-05-31;0;0;0;9;7;16;19
27;2020-05-31;0;1;1;26;10;36;29
27;2020-05-31;0;1;1;18;12;30;39
27;2020-05-31;0;0;0;9;8;17;49
27;2020-05-31;0;0;0;21;20;41;59
27;2020-05-31;0;0;0;19;26;45;69
27;2020-05-31;1;0;1;18;21;39;79
27;2020-05-31;0;1;1;35;24;59;89
27;2020-05-31;0;0;0;15;12;27;90
27;2020-05-31;1;3;4;177;149;326;0
28;2020-05-31;0;0;0;10;7;17;09
28;2020-05-31;0;0;0;13;44;57;19
28;2020-05-31;0;1;1;35;17;52;29
28;2020-05-31;0;0;0;27;15;42;39
28;2020-05-31;0;0;0;28;17;45;49
28;2020-05-31;0;0;0;32;35;67;59
28;2020-05-31;0;0;0;27;36;64;69
28;2020-05-31;0;0;0;25;33;58;79
28;2020-05-31;1;0;1;47;29;76;89
28;2020-05-31;0;0;0;35;12;47;90
28;2020-05-31;1;1;2;279;245;525;0
32;2020-05-31;0;0;0;17;29;46;09
32;2020-05-31;0;0;0;7;18;25;19
32;2020-05-31;0;0;0;20;26;47;29
32;2020-05-31;1;0;1;26;17;43;39
32;2020-05-31;2;0;2;20;21;41;49
32;2020-05-31;1;0;1;17;25;43;59
32;2020-05-31;0;0;0;21;32;53;69
32;2020-05-31;0;0;0;19;47;66;79
32;2020-05-31;1;0;1;60;26;86;89
32;2020-05-31;0;0;0;16;7;23;90
32;2020-05-31;5;0;5;223;248;473;0
44;2020-05-31;0;1;1;11;10;21;09
44;2020-05-31;0;0;0;11;8;19;19
44;2020-05-31;1;1;2;26;9;36;29
44;2020-05-31;1;1;2;19;17;36;39
44;2020-05-31;1;0;1;24;14;38;49
44;2020-05-31;0;0;0;26;26;52;59
44;2020-05-31;0;0;0;22;39;61;69
44;2020-05-31;0;0;0;28;33;61;79
44;2020-05-31;0;0;0;67;38;105;89
44;2020-05-31;0;0;0;17;16;33;90
44;2020-05-31;3;3;6;252;210;463;0
52;2020-05-31;1;2;3;22;40;62;09
52;2020-05-31;1;2;3;19;27;46;19
52;2020-05-31;3;2;5;28;18;46;29
52;2020-05-31;2;1;3;23;21;44;39
52;2020-05-31;0;0;0;26;22;49;49
52;2020-05-31;0;1;1;22;22;44;59
52;2020-05-31;0;1;1;17;17;34;69
52;2020-05-31;2;0;2;23;16;40;79
52;2020-05-31;0;0;0;29;25;57;89
52;2020-05-31;0;0;0;20;11;31;90
52;2020-05-31;9;9;18;229;219;453;0
53;2020-05-31;0;0;0;22;20;42;09
53;2020-05-31;0;0;0;11;9;20;19
